Date,Close,High,Low,SMA_short,SMA_long,ATR,bearish,signal,returns,strategy_returns,equity
2005-09-29,47.099998474121094,47.22999954223633,46.83000183105469,44.65024995803833,43.294933293660485,0.6000003814697266,False,0,0.0064102402126318125,0.0,1.0
2005-09-30,46.70000076293945,47.20000076293945,46.650001525878906,44.72574996948242,43.3160666402181,0.6200002942766462,False,0,-0.008492520682382154,-0.0,1.0
2005-10-03,46.41999816894531,46.630001068115234,46.380001068115234,44.79624996185303,43.33739995320638,0.6050003596714565,False,0,-0.005995772792713683,-0.0,1.0
2005-10-04,46.45000076293945,46.72999954223633,46.29999923706055,44.87375001907348,43.358733291625974,0.6071434020996094,False,0,0.0006463290645757347,0.0,1.0
2005-10-05,46.36000061035156,46.529998779296875,46.13999938964844,44.949250030517575,43.38133328755696,0.59857177734375,False,0,-0.0019375705298092516,-0.0,1.0
2005-10-06,47.209999084472656,47.2599983215332,46.619998931884766,45.03824996948242,43.40686660766602,0.6299999782017299,False,0,0.01833473819953535,0.0,1.0
2005-10-07,47.36000061035156,47.47999954223633,46.939998626708984,45.11099996566772,43.43279993693034,0.6035714830671038,False,0,0.0031773253291216275,0.0,1.0
2005-10-10,47.369998931884766,47.439998626708984,47.09000015258789,45.18299989700317,43.45506660461426,0.6071428571428571,False,0,0.00021111320532840594,0.0,1.0
2005-10-11,47.38999938964844,47.720001220703125,47.36000061035156,45.26449985504151,43.47753326416016,0.5685713631766183,False,0,0.0004222178217152539,0.0,1.0
2005-10-12,46.849998474121094,47.63999938964844,46.81999969482422,45.321999835968015,43.49519991556804,0.5671427590506417,False,0,-0.01139482849719764,-0.0,1.0
2005-10-13,47.02000045776367,47.060001373291016,46.599998474121094,45.39974985122681,43.51246658325195,0.5685713631766183,False,0,0.003628644379497281,0.0,1.0
2005-10-14,46.79999923706055,46.83000183105469,46.40999984741211,45.47399978637695,43.53093325297038,0.557142802647182,False,0,-0.004678885975357261,-0.0,1.0
2005-10-17,47.2599983215332,47.369998931884766,47.189998626708984,45.565499782562256,43.55226656595866,0.5328570774623326,True,1,0.00982904042674404,0.0,1.0
2005-10-18,47.0,47.18000030517578,46.93000030517578,45.64799976348877,43.57019989013672,0.5042855398995536,True,1,-0.005501445847803543,-0.005501445847803543,0.9944985541521965
2005-10-19,46.34000015258789,46.5099983215332,46.040000915527344,45.71249980926514,43.58699989318848,0.5421425955636161,True,1,-0.014042549944938476,-0.014042549944938476,0.9805332585353451
2005-10-20,45.97999954223633,46.34000015258789,45.83000183105469,45.77224979400635,43.60093322753906,0.539285387311663,True,0,-0.007768679524517874,-0.007768679524517874,0.9729158098866528
2005-10-21,46.52000045776367,46.560001373291016,45.90999984741211,45.84199981689453,43.623799896240236,0.562856946672712,True,1,0.0117442566529673,0.0,0.9729158098866528
2005-10-24,46.38999938964844,46.72999954223633,46.310001373291016,45.91149978637695,43.64873321533203,0.5621425083705357,False,1,-0.0027945199233878615,-0.0027945199233878615,0.9701969772721455
2005-10-25,47.060001373291016,47.189998626708984,46.900001525878906,45.998749828338624,43.67966657002767,0.5914282117571149,True,1,0.014442810788052762,0.014442810788052762,0.9842093486420278
2005-10-26,46.93000030517578,47.209999084472656,46.88999938964844,46.09674987792969,43.70993324279785,0.5499997820172992,True,1,-0.0027624535554947593,-0.0027624535554947593,0.9814905160275205
2005-10-27,47.18000030517578,47.41999816894531,47.099998474121094,46.19124984741211,43.740866572062174,0.5464281354631696,True,1,0.005327082854768905,0.005327082854768905,0.986718997327569
2005-10-28,47.220001220703125,47.2599983215332,46.81999969482422,46.26624984741211,43.771933237711586,0.5528567177908761,True,1,0.0008478362710597764,0.0008478362710597764,0.9875555734828471
2005-10-31,46.400001525878906,47.040000915527344,46.33000183105469,46.319999885559085,43.79719991048177,0.5907137734549386,False,1,-0.017365516171666262,-0.017365516171666262,0.9704061612011116
2005-11-01,45.72999954223633,46.06999969482422,45.650001525878906,46.3564998626709,43.81659990946452,0.5857137952532087,False,1,-0.014439697448477284,-0.014439697448477284,0.9563937898312292
2005-11-02,46.130001068115234,46.22999954223633,45.900001525878906,46.40149984359741,43.83999992370605,0.5885707310267857,False,1,0.00874702667577032,0.00874702667577032,0.9647593918234241
2005-11-03,45.959999084472656,46.08000183105469,45.75,46.435499858856204,43.863733240763345,0.5721421922956195,False,1,-0.003685280288451609,-0.003685280288451609,0.9612039830536386
2005-11-04,45.5099983215332,46.06999969482422,45.31999969482422,46.45224981307983,43.88413322448731,0.5849993569510323,False,1,-0.009791139510520241,-0.009791139510520241,0.9517927007574927
2005-11-07,45.77000045776367,45.81999969482422,45.459999084472656,46.474249839782715,43.90506655375163,0.5871423993791852,False,1,0.0057130772537832275,0.0057130772537832275,0.9572303659865072
2005-11-08,45.90999984741211,46.099998474121094,45.81999969482422,46.50799980163574,43.927333221435546,0.5421423230852399,False,1,0.0030587587556969442,0.0030587587556969442,0.9601583027496875
2005-11-09,46.560001373291016,46.650001525878906,46.029998779296875,46.5479998588562,43.953133239746094,0.5585711342947823,False,1,0.014158168765830315,0.014158168765830315,0.9737523860419308
2005-11-10,46.47999954223633,46.81999969482422,46.36000061035156,46.574499893188474,43.97779991149903,0.544999531337193,False,1,-0.001718252334515169,-0.001718252334515169,0.9720792337313745
2005-11-11,46.79999923706055,46.79999923706055,46.439998626708984,46.59899988174438,44.00419990539551,0.5407139914376395,False,1,0.006884675085537362,0.006884675085537362,0.9787716834130131
2005-11-14,46.619998931884766,46.810001373291016,46.5099983215332,46.60824985504151,44.02899988810221,0.5049999782017299,False,1,-0.003846160429704426,-0.003846160429704426,0.9750071704945548
2005-11-15,46.65999984741211,46.83000183105469,46.529998779296875,46.6189998626709,44.05799987792969,0.5035716465541294,False,1,0.0008580205157402432,0.0008580205157402432,0.975843746649833
2005-11-16,47.779998779296875,47.779998779296875,47.220001220703125,46.63699979782105,44.09386652628581,0.5485717228480748,False,1,0.024003406248336745,0.024003406248336745,0.9992673205355679
2005-11-17,48.47999954223633,48.58000183105469,48.16999816894531,46.68999977111817,44.13246653238932,0.5742863246372768,False,1,0.014650497715013922,0.014650497715013922,1.0139070841317623
2005-11-18,48.459999084472656,48.61000061035156,48.20000076293945,46.74449977874756,44.16699986775716,0.5400006430489677,False,1,-0.0004125507003408524,-0.0004125507003408524,1.0134887960541232
2005-11-21,48.9900016784668,49.02000045776367,48.5,46.80499982833862,44.20426653544108,0.5264293125697544,False,1,0.010936908873445672,0.010936908873445672,1.0245732306608253
2005-11-22,49.31999969482422,49.34000015258789,48.849998474121094,46.88174982070923,44.24513320922851,0.5257151467459542,False,1,0.006736027863874616,0.006736027863874616,1.0314747844911367
2005-11-23,49.150001525878906,49.25,48.2400016784668,46.94049987792969,44.28353322347005,0.5757149287632534,False,1,-0.0034468404297892663,-0.0034468404297892663,1.0279194555016444
2005-11-25,49.41999816894531,49.9900016784668,49.29999923706055,46.99849987030029,44.32339988708496,0.5821435110909599,False,1,0.0054933191187032104,0.0054933191187032104,1.0335661450990385
2005-11-28,49.7400016784668,49.75,49.2599983215332,47.074499893188474,44.36406656901042,0.5914293016706195,False,1,0.006475182545080838,0.006475182545080838,1.0402586745609703
2005-11-29,49.79999923706055,49.97999954223633,49.380001068115234,47.15899991989136,44.40806655883789,0.6107150486537388,False,1,0.0012062234935492633,0.0012062234935492633,1.0415134590135942
2005-11-30,49.099998474121094,49.5,49.060001373291016,47.2252498626709,44.448733215332034,0.6107147761753627,False,1,-0.014056240435010303,-0.014056240435010303,1.0268736954173998
2005-12-01,50.16999816894531,50.290000915527344,49.58000183105469,47.32049980163574,44.49419987996419,0.6628578730991909,False,1,0.021792255154308826,0.021792255154308826,1.0492515889991838
2005-12-02,50.31999969482422,50.34000015258789,49.88999938964844,47.398249816894534,44.54379987080892,0.6692864554268974,False,1,0.002989865085778698,0.002989865085778698,1.0523887096913302
2005-12-05,50.779998779296875,50.79999923706055,50.290000915527344,47.48374977111816,44.59726654052734,0.6842861175537109,False,1,0.009141476296947726,0.009141476296947726,1.062009096136149
2005-12-06,50.88999938964844,50.95000076293945,50.209999084472656,47.57174978256226,44.65053319295247,0.715714590890067,False,1,0.00216621923977689,0.00216621923977689,1.0643096406730173
2005-12-07,51.31999969482422,51.5,51.099998474121094,47.66999979019165,44.70659985860189,0.679286139351981,False,1,0.00844960326848132,0.00844960326848132,1.0733026348915242
2005-12-08,51.900001525878906,51.95000076293945,51.2599983215332,47.796249866485596,44.76913319905599,0.671428952898298,False,1,0.011301672535145801,0.011301672535145801,1.0854327498021774
2005-12-09,52.400001525878906,52.900001525878906,52.029998779296875,47.93074989318848,44.83479988098144,0.7135718209402901,False,1,0.00963391108477496,0.00963391108477496,1.0958897124022744
2005-12-12,52.560001373291016,53.7599983215332,52.25,48.07474994659424,44.90093322753906,0.7814287458147321,False,1,0.0030534321136057585,0.0030534321136057585,1.0992359372430938
2005-12-13,51.650001525878906,53.22999954223633,51.560001373291016,48.18450002670288,44.9606665802002,0.8657142094203404,False,1,-0.017313543067647985,-0.017313543067647985,1.0802042685021291
2005-12-14,50.349998474121094,51.20000076293945,50.25,48.26824998855591,45.01526657104492,0.8885716029575893,False,1,-0.025169467828698,-0.025169467828698,1.0530161019176425
2005-12-15,50.2400016784668,50.790000915527344,50.11000061035156,48.365750026702884,45.070533243815106,0.8771430424281529,False,1,-0.0021846434754280164,-0.0021846434754280164,1.0507156371610675
2005-12-16,50.09000015258789,50.59000015258789,49.93000030517578,48.46850004196167,45.125266571044925,0.8892857687813895,False,1,-0.0029856990618533086,-0.0029856990618533086,1.047578516468921
2005-12-19,50.220001220703125,50.75,50.119998931884766,48.56100006103516,45.18099990844726,0.8935715811593192,False,1,0.0025953497248796253,0.0025953497248796253,1.0502973490834284
2005-12-20,49.040000915527344,50.400001525878906,49.0,48.62725009918213,45.22759991963704,0.9407146998814174,False,1,-0.02349662040010725,-0.02349662040010725,1.0256189109647762
2005-12-21,49.369998931884766,49.45000076293945,48.79999923706055,48.685000038146974,45.2768665822347,0.9021432059151786,False,1,0.006729160077420415,0.006729160077420415,1.0325204647950879
2005-12-22,50.13999938964844,50.29999923706055,49.470001220703125,48.765250015258786,45.33346656799316,0.9364288875034877,False,1,0.015596525712427756,0.015596525712427756,1.0486241967728722
2005-12-23,50.119998931884766,50.459999084472656,50.08000183105469,48.838749980926515,45.39013323465983,0.9271430969238281,False,1,-0.0003988922618096691,-0.0003988922618096691,1.0482059086952331
2005-12-27,50.63999938964844,50.70000076293945,50.5,48.924249935150144,45.449533233642576,0.9157145363943917,False,1,0.010375109115033698,0.010375109115033698,1.0590811593729692
2005-12-28,51.470001220703125,51.61000061035156,51.18000030517578,49.05099992752075,45.51353324890137,0.9414288657052177,False,1,0.016390241727063604,0.016390241727063604,1.0764397555836709
2005-12-29,51.470001220703125,51.58000183105469,50.91999816894531,49.19449996948242,45.57873326619466,0.9392860957554409,False,1,0.0,0.0,1.0764397555836709
2005-12-30,51.58000183105469,51.720001220703125,51.16999816894531,49.33074998855591,45.64339993794759,0.9071434565952846,False,1,0.00213717908961919,0.00213717908961919,1.0787403001205391
2006-01-03,53.119998931884766,53.18000030517578,52.22999954223633,49.50974998474121,45.719866587320965,0.9135720389229911,False,1,0.029856476272998034,0.029856476272998034,1.1109476842958148
2006-01-04,53.29999923706055,53.34000015258789,52.619998931884766,49.70450000762939,45.79833325703939,0.8457151140485492,False,1,0.0033885600300291863,0.0033885600300291863,1.114712197214273
2006-01-05,52.34000015258789,52.720001220703125,52.099998474121094,49.86875,45.86659993489583,0.8314293452671596,False,1,-0.018011240116588056,-0.018011240116588056,1.0946348481693573
2006-01-06,53.720001220703125,53.869998931884766,53.040000915527344,50.064000034332274,45.943599955240884,0.8921435219900948,False,1,0.02636608834719323,0.02636608834719323,1.123496087284107
2006-01-09,54.599998474121094,54.9900016784668,53.310001373291016,50.26499996185303,46.02439994812012,0.9650006975446429,False,1,0.016381184538745375,0.016381184538745375,1.1419002840184664
2006-01-10,54.060001373291016,54.380001068115234,53.7599983215332,50.45450000762939,46.10226661682129,0.9778578622000558,False,1,-0.009890057068152158,-0.009890057068152158,1.1306068250433847
2006-01-11,54.529998779296875,54.77000045776367,54.06999969482422,50.647749996185304,46.18353327433268,0.9285719735281808,False,1,0.00869399545073013,0.00869399545073013,1.1404363156368764
2006-01-12,54.43000030517578,54.63999938964844,54.0099983215332,50.84300003051758,46.2645999399821,0.9271433694022042,False,1,-0.0018338249836722387,-0.0018338249836722387,1.1383449550289744
2006-01-13,55.439998626708984,55.560001373291016,54.5099983215332,51.0625,46.350066604614256,0.9414291381835938,False,1,0.018555912472356884,0.018555912472356884,1.159467984377841
2006-01-17,55.2599983215332,55.869998931884766,55.029998779296875,51.24949998855591,46.4332666015625,0.9742864881243024,False,1,-0.0032467588317915963,-0.0032467588317915963,1.1557034714593828
2006-01-18,54.06999969482422,54.72999954223633,54.0099983215332,51.38924999237061,46.509733276367186,1.0221435001918249,False,1,-0.021534539682482756,-0.021534539682482756,1.1308159291920576
2006-01-19,55.59000015258789,55.709999084472656,54.95000076293945,51.567500019073485,46.595399932861326,1.070000512259347,False,1,0.02811171567121673,0.02811171567121673,1.1626051050699875
2006-01-20,55.20000076293945,56.599998474121094,55.02000045776367,51.7227499961853,46.673666610717774,1.135714394705636,False,1,-0.007015639298038057,-0.007015639298038057,1.1544486870067587
2006-01-23,55.77000045776367,55.900001525878906,55.2599983215332,51.88400001525879,46.75459993998209,1.1464285169328963,False,1,0.010326081285254363,0.010326081285254363,1.1663696179884457
2006-01-24,55.72999954223633,55.72999954223633,55.27000045776367,52.04849996566772,46.835066604614255,1.0678571973528181,False,1,-0.0007172478967010232,-0.0007172478967010232,1.1655330418331675
2006-01-25,56.13999938964844,56.529998779296875,55.7400016784668,52.216499996185306,46.917266591389975,1.0735713413783483,False,0,0.007356896658529122,0.007356896658529122,1.1741077479740352
2006-01-26,55.880001068115234,55.90999984741211,55.27000045776367,52.369999980926515,46.99833325703939,1.049999782017299,False,0,-0.004631249097967416,-0.0,1.1741077479740352
2006-01-27,55.630001068115234,56.22999954223633,55.470001220703125,52.51575002670288,47.0757332611084,0.994999749319894,False,0,-0.004473872498593212,-0.0,1.1741077479740352
2006-01-30,56.68000030517578,56.70000076293945,55.95000076293945,52.705250072479245,47.16093325297038,0.9514282771519252,False,0,0.01887469381449214,0.0,1.1741077479740352
2006-01-31,56.70000076293945,57.04999923706055,56.529998779296875,52.8685001373291,47.24619992574056,0.9285711560930524,False,0,0.0003528662254055348,0.0,1.1741077479740352
2006-02-01,56.70000076293945,56.900001525878906,56.08000183105469,53.02800016403198,47.33453325907389,0.9364283425467355,False,0,0.0,0.0,1.1741077479740352
2006-02-02,56.97999954223633,57.29999923706055,56.66999816894531,53.18300018310547,47.423533248901364,0.9364283425467355,False,0,0.004938250009334899,0.0,1.1741077479740352
2006-02-03,56.5,57.20000076293945,56.25,53.323250198364256,47.51059992472331,0.9235711778913226,False,0,-0.008424000457924352,-0.0,1.1741077479740352
2006-02-06,56.720001220703125,57.150001525878906,56.650001525878906,53.45825023651123,47.60406659444173,0.9099998474121094,False,0,0.003893826915099652,0.0,1.1741077479740352
2006-02-07,54.599998474121094,55.91999816894531,54.33000183105469,53.525750160217285,47.68619992574056,0.9914283752441406,False,0,-0.03737663436100591,-0.0,1.1741077479740352
2006-02-08,54.83000183105469,55.08000183105469,54.40999984741211,53.58650016784668,47.77006660461426,0.9221428462437221,False,0,0.0042125158124795,0.0,1.1741077479740352
2006-02-09,56.18000030517578,56.45000076293945,55.54999923706055,53.6770001411438,47.86219993591308,0.9250000544956752,False,0,0.024621528889982258,0.0,1.1741077479740352
2006-02-10,54.790000915527344,55.7400016784668,54.41999816894531,53.75550012588501,47.94573328653971,1.0007144383021764,False,0,-0.02474189003378091,-0.0,1.1741077479740352
2006-02-13,53.720001220703125,54.900001525878906,53.54999923706055,53.83975019454956,48.02026662190755,1.0614288875034876,False,0,-0.01952910525542595,-0.0,1.1741077479740352
2006-02-14,54.4900016784668,54.529998779296875,53.68000030517578,53.94600019454956,48.099266637166345,1.065000261579241,False,0,0.014333589729460527,0.0,1.1741077479740352
2006-02-15,53.7599983215332,54.29999923706055,53.33000183105469,54.03775014877319,48.17533330281576,1.085714612688337,False,0,-0.013397014763206982,-0.0,1.1741077479740352
2006-02-16,54.52000045776367,54.540000915527344,53.41999816894531,54.145250129699704,48.25946662902832,1.111429214477539,False,0,0.014136944939711071,0.0,1.1741077479740352
2006-02-17,54.959999084472656,55.20000076293945,54.599998474121094,54.29325008392334,48.345533294677736,1.0835721152169364,False,0,0.008070407612154273,0.0,1.1741077479740352
2006-02-21,55.119998931884766,55.34000015258789,55.0,54.43700008392334,48.43293329874675,1.0735721588134766,False,0,0.002911205423533403,0.0,1.1741077479740352
2006-02-22,55.34000015258789,55.349998474121094,54.86000061035156,54.56700010299683,48.52259997049968,1.0500005994524275,False,0,0.003991313950767461,0.0,1.1741077479740352
2006-02-23,54.63999938964844,55.11000061035156,54.54999923706055,54.680000114440915,48.605533294677734,1.061429159981864,False,0,-0.012649092175810561,-0.0,1.1741077479740352
2006-02-24,55.63999938964844,55.709999084472656,55.029998779296875,54.805000114440915,48.69339996337891,1.070000512259347,False,0,0.01830161074616421,0.0,1.1741077479740352
2006-02-27,55.220001220703125,55.31999969482422,55.0099983215332,54.898750114440915,48.778533299764,1.0685719081333704,False,0,-0.007548493413956692,-0.0,1.1741077479740352
2006-02-28,56.06999969482422,56.06999969482422,55.29999923706055,55.013750076293945,48.868933308919274,0.9585718427385602,False,0,0.015392945587303197,0.0,1.1741077479740352
2006-03-01,56.099998474121094,56.41999816894531,55.91999816894531,55.126749992370605,48.961266632080076,0.9464288439069476,False,0,0.0005350237107213385,0.0,1.1741077479740352
2006-03-02,56.7400016784668,56.81999969482422,55.9900016784668,55.21725006103516,49.05659998575846,0.8900002070835659,False,0,0.011408257072251793,0.0,1.1741077479740352
2006-03-03,56.279998779296875,56.540000915527344,56.20000076293945,55.291750049591066,49.14679997762044,0.8028572627476284,False,0,-0.008107206301766756,-0.0,1.1741077479740352
2006-03-06,55.22999954223633,56.45000076293945,54.959999084472656,55.36400003433228,49.22953330993652,0.8128572191510882,False,0,-0.018656703266432872,-0.0,1.1741077479740352
2006-03-07,54.95000076293945,55.33000183105469,54.54999923706055,55.39475002288818,49.30833330790202,0.8078575134277344,False,0,-0.00506968643160588,-0.0,1.1741077479740352
2006-03-08,53.970001220703125,54.27000045776367,53.560001373291016,55.37900009155273,49.38053332010905,0.8242860521589007,False,0,-0.017834386326292417,-0.0,1.1741077479740352
2006-03-09,54.2400016784668,54.779998779296875,54.130001068115234,55.38350009918213,49.45193333943685,0.802142824445452,False,0,0.00500278769050877,0.0,1.1741077479740352
2006-03-10,53.83000183105469,53.970001220703125,53.150001525878906,55.366000175476074,49.519600016276044,0.8314285278320312,False,0,-0.007558994003034503,-0.0,1.1741077479740352
2006-03-13,54.310001373291016,54.459999084472656,53.91999816894531,55.36300020217895,49.59100003560384,0.849285398210798,False,0,0.008916951995335376,0.0,1.1741077479740352
2006-03-14,54.869998931884766,55.0,54.20000076293945,55.34875020980835,49.6678000386556,0.8714283534458706,False,0,0.01031113136500772,0.0,1.1741077479740352
2006-03-15,55.119998931884766,55.439998626708984,54.97999954223633,55.34525022506714,49.74633336385091,0.8557139805385044,False,0,0.004556223890405997,0.0,1.1741077479740352
2006-03-16,55.34000015258789,55.34000015258789,54.4900016784668,55.37700023651123,49.82426668802897,0.8399996076311383,False,0,0.003991313950767461,0.0,1.1741077479740352
2006-03-17,55.119998931884766,55.33000183105469,54.93000030517578,55.365250205993654,49.895400009155274,0.8242852347237724,False,0,-0.003975446694913676,-0.0,1.1741077479740352
2006-03-20,55.16999816894531,55.400001525878906,54.97999954223633,55.3645001411438,49.966599985758464,0.7935711996895927,False,0,0.0009070979323191342,0.0,1.1741077479740352
2006-03-21,54.83000183105469,55.279998779296875,54.400001525878906,55.341000175476076,50.03793332417806,0.820713860648019,False,0,-0.006162703447070372,-0.0,1.1741077479740352
2006-03-22,54.75,54.93000030517578,54.599998474121094,55.316500186920166,50.105933329264325,0.7849998474121094,False,0,-0.0014590886081162768,-0.0,1.1741077479740352
2006-03-23,54.70000076293945,54.849998474121094,54.2400016784668,55.28050022125244,50.17786666870117,0.7899995531354632,False,0,-0.0009132280741652732,-0.0,1.1741077479740352
2006-03-24,55.709999084472656,55.83000183105469,55.099998474121094,55.276250171661374,50.25706665039063,0.7642852238246373,False,0,0.01846432006299903,0.0,1.1741077479740352
2006-03-27,56.38999938964844,56.54999923706055,56.18000030517578,55.29525012969971,50.34233332316081,0.7685707637241909,False,0,0.012206072811896895,0.0,1.1741077479740352
2006-03-28,56.060001373291016,56.630001068115234,55.91999816894531,55.279750156402585,50.424733327229816,0.7199995858328683,False,0,-0.005852066322561411,-0.0,1.1741077479740352
2006-03-29,57.06999969482422,57.150001525878906,56.25,55.28900012969971,50.513466669718426,0.7399997711181641,False,0,0.01801638060634092,0.0,1.1741077479740352
2006-03-30,58.599998474121094,58.70000076293945,57.810001373291016,55.33650007247925,50.61353332519531,0.7785712650844029,False,0,0.02680916046045878,0.0,1.1741077479740352
2006-03-31,58.099998474121094,58.310001373291016,57.560001373291016,55.36450004577637,50.70933331807454,0.8078569684709821,False,0,-0.008532423430365976,-0.0,1.1741077479740352
2006-04-03,58.470001220703125,58.93000030517578,58.400001525878906,55.413750076293944,50.80839998881022,0.8100000108991351,False,0,0.006368377905325406,0.0,1.1741077479740352
2006-04-04,58.33000183105469,58.7599983215332,58.18000030517578,55.454000091552736,50.90680000305176,0.8107141767229352,False,0,-0.002394379796914814,-0.0,1.1741077479740352
2006-04-05,58.65999984741211,58.709999084472656,58.0,55.55550012588501,51.011133346557614,0.8007142203194755,False,0,0.005657431956083592,0.0,1.1741077479740352
